Transaction ID,Date,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
1619,1/12/2023,Thursday,OnePlus,9,65632.39,Aditya Sheth,47,Delhi,UPI,3,OnePlus Nord
1626,1/14/2023,Saturday,Xiaomi,6,16725.91,Lata Verma,36,Delhi,Credit Card,3,Mi 11
1632,1/16/2023,Monday,Samsung,3,39107.91,Bina Das,59,Delhi,Cash,3,Galaxy A51
1642,1/18/2023,Wednesday,Vivo,1,13816.54,Rohan Menon,32,Delhi,UPI,3,Vivo Y51
1669,1/26/2023,Thursday,OnePlus,6,13789.63,Vinod Chatterjee,19,Delhi,Cash,3,OnePlus 8T
1682,1/30/2023,Monday,Xiaomi,4,48262.17,Vijay Prasad,18,Delhi,UPI,3,Redmi 9
1687,1/31/2023,Tuesday,Samsung,7,60793.67,Lata Iyer,43,Delhi,Debit Card,3,Galaxy S21
1691,2/1/2023,Wednesday,Xiaomi,2,64039.97,Pankaj Prasad,30,Delhi,Credit Card,3,Mi 11
1700,2/4/2023,Saturday,Apple,3,22824.42,Navin Chaudhary,57,Delhi,Debit Card,3,iPhone 11
1706,2/6/2023,Monday,Xiaomi,2,68645.5,Manoj Goyal,26,Delhi,Debit Card,3,Redmi Note 10
1715,2/8/2023,Wednesday,Vivo,4,23995.1,Tanuja Teja,20,Delhi,Cash,3,Vivo S1
1783,3/1/2023,Wednesday,Apple,9,46320.62,Kiran Rawat,32,Delhi,Debit Card,3,iPhone 12
1786,3/1/2023,Wednesday,Vivo,9,47217.32,Pooja Patel,48,Delhi,Debit Card,3,Vivo Y51
1790,3/2/2023,Thursday,Apple,4,28842.64,Anand Chatterjee,40,Delhi,Credit Card,3,iPhone SE
1793,3/3/2023,Friday,Apple,1,47639.02,Harish Kapoor,26,Delhi,UPI,3,iPhone 11
1807,3/7/2023,Tuesday,Xiaomi,4,49998.16,Navin Sharma,54,Delhi,Debit Card,3,Redmi 9
1814,3/9/2023,Thursday,Samsung,7,43589.49,Bhavana Arora,43,Delhi,Credit Card,3,Galaxy Note 20
1826,3/12/2023,Sunday,OnePlus,1,65216.34,Bhavana Ghosh,47,Delhi,Cash,3,OnePlus Nord
1845,3/17/2023,Friday,Apple,2,15906.08,Rohan Menon,31,Delhi,Debit Card,3,iPhone 12
1852,3/20/2023,Monday,OnePlus,4,59044.75,Pankaj Alva,39,Delhi,UPI,3,OnePlus 8T
1869,3/24/2023,Friday,Samsung,1,13112.92,Shruti Verma,28,Delhi,UPI,3,Galaxy A51
2267,7/14/2023,Friday,Vivo,6,50109.32,Nikhil Ahuja,51,Delhi,Debit Card,3,Vivo V20
2270,7/15/2023,Saturday,Xiaomi,9,42469.69,Priyanka Mishra,54,Delhi,Credit Card,3,Redmi Note 10
2305,7/25/2023,Tuesday,Apple,6,41806.93,Nikhil Luthra,52,Delhi,Debit Card,3,iPhone SE
2307,7/26/2023,Wednesday,OnePlus,4,32143.37,Kiran Ghosh,58,Delhi,Credit Card,3,OnePlus 8T
2353,8/8/2023,Tuesday,Vivo,7,20695.71,Anita Srivastava,57,Delhi,UPI,3,Vivo Y51
2360,8/11/2023,Friday,Vivo,8,49888,Monika Goyal,34,Delhi,Cash,3,Vivo V20
2398,8/20/2023,Sunday,Vivo,5,69915.89,Krishna Goyal,56,Delhi,UPI,3,Vivo Y51
2425,8/28/2023,Monday,Xiaomi,2,36277.84,Pankaj Shah,37,Delhi,UPI,3,Mi 11
2436,8/31/2023,Thursday,Vivo,1,37458.74,Tapan Varma,33,Delhi,UPI,3,Vivo Y51
2467,9/9/2023,Saturday,Xiaomi,9,44310.9,Isha Luthra,44,Delhi,Cash,3,Redmi Note 10
2518,9/23/2023,Saturday,Samsung,8,33639.25,Lalita Ahuja,51,Delhi,Debit Card,3,Galaxy S21
2580,10/11/2023,Wednesday,Xiaomi,4,24630.56,Anand Mishra,35,Delhi,Cash,3,Redmi 9
2596,10/15/2023,Sunday,Apple,7,33224.04,Umesh Teja,26,Delhi,Cash,3,iPhone SE
2597,10/15/2023,Sunday,OnePlus,9,43758.46,Amit Patel,30,Delhi,UPI,3,OnePlus 8T
2610,10/19/2023,Thursday,OnePlus,3,46180.23,Sunita Nair,18,Delhi,Debit Card,3,OnePlus 8T
2632,10/26/2023,Thursday,Apple,2,26226.77,Priya Roy,57,Delhi,UPI,3,iPhone SE
2671,11/5/2023,Sunday,Apple,7,34050.71,Pankaj Gupta,25,Delhi,Debit Card,3,iPhone SE
2673,11/6/2023,Monday,Xiaomi,5,21981.13,Sachin Varma,22,Delhi,Credit Card,3,Redmi Note 10
2685,11/9/2023,Thursday,Apple,9,35305.3,Krishna Ahuja,46,Delhi,UPI,3,iPhone SE
2761,12/2/2023,Saturday,OnePlus,2,10067.89,Anjali Das,32,Delhi,UPI,3,OnePlus 9
2795,12/11/2023,Monday,Xiaomi,6,38524.97,Vinod Srivastava,21,Delhi,Cash,3,Redmi Note 10
2831,12/22/2023,Friday,Vivo,4,19269.59,Harish Kaur,50,Delhi,UPI,3,Vivo Y51
2893,1/9/2024,Tuesday,Vivo,1,42593.21,Bina Teja,18,Delhi,Debit Card,3,Vivo S1
2926,1/19/2024,Friday,OnePlus,6,57829.31,Sumit Siddiqui,52,Delhi,Debit Card,3,OnePlus Nord
2933,1/21/2024,Sunday,Xiaomi,1,57200.02,Vivek Mehta,25,Delhi,Cash,3,Mi 11
2939,1/23/2024,Tuesday,Apple,2,45983.14,Bhavana Dutta,19,Delhi,Cash,3,iPhone 12
2940,1/23/2024,Tuesday,OnePlus,7,20654.32,Ayesha Ahuja,28,Delhi,Credit Card,3,OnePlus Nord
2945,1/25/2024,Thursday,Vivo,2,65949.51,Rohan Shah,39,Delhi,Cash,3,Vivo V20
2961,1/29/2024,Monday,Apple,7,29417.75,Krishna Patel,33,Delhi,Cash,3,iPhone 11
2981,2/4/2024,Sunday,Xiaomi,6,13238.19,Meena Dutta,24,Delhi,Credit Card,3,Redmi 9
2985,2/5/2024,Monday,OnePlus,2,39393.62,Yogesh Menon,49,Delhi,UPI,3,OnePlus Nord
2997,2/9/2024,Friday,Apple,5,12057.5,Pooja Roy,58,Delhi,UPI,3,iPhone 12
3030,2/19/2024,Monday,Xiaomi,3,59272.01,Vivek Nambiar,40,Delhi,Credit Card,3,Redmi 9
3032,2/19/2024,Monday,Samsung,6,42215.4,Vijay Chatterjee,43,Delhi,Cash,3,Galaxy Note 20
3049,2/24/2024,Saturday,Xiaomi,8,47981.73,Sachin Sheth,22,Delhi,UPI,3,Mi 11
3071,3/1/2024,Friday,OnePlus,1,26126.88,Kiran Ghosh,51,Delhi,Credit Card,3,OnePlus Nord
3114,3/14/2024,Thursday,Xiaomi,5,64901.95,Pankaj Varma,35,Delhi,UPI,3,Redmi 9
3122,3/16/2024,Saturday,Apple,7,38815.24,Monika Nambiar,48,Delhi,UPI,3,iPhone 11
3134,3/20/2024,Wednesday,Samsung,1,59683.57,Umesh Nair,45,Delhi,UPI,3,Galaxy S21
3142,3/22/2024,Friday,OnePlus,6,37710.07,Reena Dutta,35,Delhi,Credit Card,3,OnePlus Nord
3151,3/24/2024,Sunday,Xiaomi,9,36379.34,Lalita Ahuja,20,Delhi,Cash,3,Mi 11
3206,4/10/2024,Wednesday,Samsung,4,37104.51,Radha Pathak,58,Delhi,Debit Card,3,Galaxy A51
3278,4/30/2024,Tuesday,Xiaomi,7,10214.65,Namita Mehta,21,Delhi,Credit Card,3,Redmi 9
3300,5/6/2024,Monday,Samsung,9,28041.34,Sanjay Patel,51,Delhi,UPI,3,Galaxy S21
3363,5/25/2024,Saturday,Xiaomi,3,39828.43,Nikhil Bhattacharya,55,Delhi,UPI,3,Redmi Note 10
3373,5/28/2024,Tuesday,Apple,9,68154.95,Namita Siddiqui,27,Delhi,Debit Card,3,iPhone SE
3422,6/11/2024,Tuesday,Xiaomi,9,10061.34,Anjali Srivastava,35,Delhi,Credit Card,3,Redmi 9
3481,6/26/2024,Wednesday,OnePlus,7,14031.85,Kiran Chaudhary,25,Delhi,UPI,3,OnePlus Nord
3501,7/2/2024,Tuesday,Vivo,9,62053.44,Isha Desai,34,Delhi,Debit Card,3,Vivo V20
3502,7/2/2024,Tuesday,OnePlus,6,12587.67,Priyanka Verma,50,Delhi,Cash,3,OnePlus 8T
3528,7/10/2024,Wednesday,Vivo,8,32691.68,Sneha Patel,48,Delhi,UPI,3,Vivo V20
3558,7/19/2024,Friday,OnePlus,6,19662.77,Anjali Jain,57,Delhi,UPI,3,OnePlus 9
3559,7/19/2024,Friday,Xiaomi,5,29261.29,Bhavana Mehta,35,Delhi,Credit Card,3,Redmi 9
3563,7/20/2024,Saturday,Xiaomi,4,43785.66,Aditya Nair,26,Delhi,Cash,3,Mi 11
3567,7/21/2024,Sunday,Vivo,5,11072.41,Namita Das,26,Delhi,Credit Card,3,Vivo Y51
3570,7/22/2024,Monday,Samsung,3,50808.57,Ayesha Patel,55,Delhi,Cash,3,Galaxy S21
3588,7/27/2024,Saturday,Apple,7,33832.44,Bhavana Bhatnagar,23,Delhi,UPI,3,iPhone 12
3601,7/31/2024,Wednesday,Samsung,9,39323.88,Radha Sharma,27,Delhi,UPI,3,Galaxy A51
3614,8/4/2024,Sunday,Apple,4,39103.32,Tapan Luthra,57,Delhi,Credit Card,3,iPhone 11
3617,8/5/2024,Monday,Xiaomi,3,27447.52,Anand Thakur,50,Delhi,UPI,3,Mi 11
3644,8/12/2024,Monday,Apple,2,53662.57,Umesh Srivastava,40,Delhi,Debit Card,3,iPhone 11
3654,8/15/2024,Thursday,Xiaomi,3,31172.64,Devendra Yadav,25,Delhi,UPI,3,Redmi Note 10
3688,8/26/2024,Monday,Samsung,3,31188.27,Rajesh Mathur,44,Delhi,UPI,3,Galaxy A51
3689,8/26/2024,Monday,Xiaomi,6,67010.84,Amit Pillai,19,Delhi,Debit Card,3,Redmi Note 10
3710,9/2/2024,Monday,Apple,4,18706.64,Jyoti Sheth,27,Delhi,Debit Card,3,iPhone SE
3725,9/6/2024,Friday,OnePlus,4,53476.55,Mala Teja,54,Delhi,UPI,3,OnePlus 9
3736,9/10/2024,Tuesday,Xiaomi,1,25132,Harish Kaur,40,Delhi,Credit Card,3,Mi 11
3746,9/13/2024,Friday,Xiaomi,2,63324.78,Anita Desai,29,Delhi,Cash,3,Redmi Note 10
3748,9/14/2024,Saturday,Vivo,8,50076.2,Bhavana Arora,52,Delhi,UPI,3,Vivo Y51
3757,9/16/2024,Monday,Xiaomi,1,50159.87,Sanjay Bhattacharya,21,Delhi,UPI,3,Redmi 9
3785,9/25/2024,Wednesday,Vivo,9,25369.05,Deepika Desai,42,Delhi,Cash,3,Vivo S1
3786,9/25/2024,Wednesday,OnePlus,8,25276.56,Sumit Siddiqui,19,Delhi,Cash,3,OnePlus Nord
3816,10/3/2024,Thursday,OnePlus,9,43002.32,Kiran Rathod,51,Delhi,Debit Card,3,OnePlus Nord
25,10/16/2021,Saturday,OnePlus,7,38064.92,Reena Teja,50,Delhi,UPI,2,OnePlus Nord
84,11/2/2021,Tuesday,Samsung,3,16305.85,Sunil Kapoor,48,Delhi,Credit Card,2,Galaxy S21
124,11/12/2021,Friday,Xiaomi,4,24355.53,Sumit Arora,26,Delhi,Credit Card,2,Redmi 9
434,2/6/2022,Sunday,Apple,2,46657.57,Kiran Alva,40,Delhi,Debit Card,2,iPhone 11
455,2/12/2022,Saturday,Samsung,4,14863.57,Monika Deshmukh,32,Delhi,Credit Card,2,Galaxy S21
465,2/15/2022,Tuesday,OnePlus,5,20215.55,Mala Teja,55,Delhi,Credit Card,2,OnePlus 8T
477,2/19/2022,Saturday,Samsung,5,23514.39,Reena Sharma,19,Delhi,UPI,2,Galaxy S21
502,2/27/2022,Sunday,Xiaomi,8,26334.43,Vivek Deshmukh,45,Delhi,UPI,2,Redmi 9
504,2/27/2022,Sunday,Vivo,3,60156.13,Meena Joshi,31,Delhi,Cash,2,Vivo Y51
515,3/2/2022,Wednesday,OnePlus,8,35074.45,Neeta Kumar,34,Delhi,Debit Card,2,OnePlus 9
523,3/5/2022,Saturday,OnePlus,9,44360.97,Isha Menon,43,Delhi,Credit Card,2,OnePlus 8T
569,3/19/2022,Saturday,Apple,3,32458.36,Kiran Malhotra,26,Delhi,Debit Card,2,iPhone SE
575,3/20/2022,Sunday,OnePlus,3,28752.62,Kavita Dutta,34,Delhi,Credit Card,2,OnePlus Nord
815,5/30/2022,Monday,Apple,7,17904.63,Priya Roy,21,Delhi,Debit Card,2,iPhone 11
832,6/3/2022,Friday,Apple,8,34563.35,Vivek Srivastava,50,Delhi,Debit Card,2,iPhone 11
833,6/3/2022,Friday,OnePlus,8,27392.84,Radha Sheth,44,Delhi,Cash,2,OnePlus Nord
857,6/10/2022,Friday,Apple,8,39649.46,Pooja Kaur,49,Delhi,Debit Card,2,iPhone 11
890,6/20/2022,Monday,OnePlus,6,38369.54,Ramesh Mishra,27,Delhi,Credit Card,2,OnePlus 9
924,6/30/2022,Thursday,Xiaomi,8,14738.84,Vinod Arora,20,Delhi,Cash,2,Mi 11
973,7/14/2022,Thursday,OnePlus,9,28209.77,Bhavana Sheth,56,Delhi,Credit Card,2,OnePlus Nord
1933,4/12/2023,Wednesday,OnePlus,1,21522.02,Sachin Jain,29,Delhi,UPI,2,OnePlus Nord
1947,4/16/2023,Sunday,OnePlus,5,20093.85,Rajesh Verma,41,Delhi,UPI,2,OnePlus Nord
1990,4/27/2023,Thursday,Vivo,2,45918.23,Meena Chatterjee,43,Delhi,UPI,2,Vivo Y51
1994,4/28/2023,Friday,OnePlus,2,16771.49,Anjali Kulkarni,51,Delhi,UPI,2,OnePlus Nord
2045,5/13/2023,Saturday,Vivo,6,16413.12,Kiran Nair,52,Delhi,Debit Card,2,Vivo Y51
2047,5/13/2023,Saturday,Samsung,5,60164.76,Bina Das,49,Delhi,Credit Card,2,Galaxy A51
2074,5/21/2023,Sunday,Vivo,3,19485.54,Nikhil Solanki,39,Delhi,Debit Card,2,Vivo Y51
2092,5/26/2023,Friday,OnePlus,1,25034.89,Lata Dutta,19,Delhi,Cash,2,OnePlus 9
2112,5/31/2023,Wednesday,Vivo,1,66325.61,Sunil Varma,24,Delhi,UPI,2,Vivo S1
2153,6/12/2023,Monday,Xiaomi,6,21489.6,Anita Bhattacharya,44,Delhi,UPI,2,Redmi Note 10
2157,6/13/2023,Tuesday,Vivo,2,37569,Bina Patel,38,Delhi,Cash,2,Vivo S1
2182,6/20/2023,Tuesday,Vivo,7,24495.1,Pooja Joshi,23,Delhi,Credit Card,2,Vivo Y51
2197,6/24/2023,Saturday,Samsung,5,37084.46,Mala Goyal,58,Delhi,Credit Card,2,Galaxy S21
2200,6/25/2023,Sunday,OnePlus,2,36902.02,Ravi Solanki,42,Delhi,UPI,2,OnePlus Nord
2255,7/11/2023,Tuesday,OnePlus,5,58949.23,Navin Verma,45,Delhi,Debit Card,2,OnePlus Nord
2280,7/18/2023,Tuesday,Xiaomi,3,62840.11,Jyoti Ahuja,53,Delhi,Credit Card,2,Mi 11
2288,7/20/2023,Thursday,Vivo,2,39581.09,Isha Singh,51,Delhi,Debit Card,2,Vivo V20
2299,7/24/2023,Monday,Vivo,6,60615.22,Krishna Rao,48,Delhi,Credit Card,2,Vivo Y51
2306,7/26/2023,Wednesday,Xiaomi,5,18265.78,Lata Verma,24,Delhi,Debit Card,2,Redmi 9
2318,7/29/2023,Saturday,Samsung,3,46252.33,Umesh Srivastava,25,Delhi,Debit Card,2,Galaxy S21
2321,7/30/2023,Sunday,Samsung,6,33774.13,Monika Rawat,30,Delhi,Credit Card,2,Galaxy A51
2334,8/3/2023,Thursday,Xiaomi,3,42800.77,Sachin Joshi,31,Delhi,Credit Card,2,Redmi 9
2339,8/4/2023,Friday,Vivo,2,58541.96,Ramesh Jain,28,Delhi,UPI,2,Vivo V20
2344,8/6/2023,Sunday,OnePlus,7,61772.76,Reena Goyal,52,Delhi,Debit Card,2,OnePlus Nord
2349,8/7/2023,Monday,Apple,1,49235.88,Bhavana Bhatnagar,18,Delhi,Credit Card,2,iPhone SE
2351,8/8/2023,Tuesday,Apple,2,13403.2,Nikhil Yadav,41,Delhi,UPI,2,iPhone SE
2373,8/14/2023,Monday,OnePlus,4,20821.36,Bina Solanki,30,Delhi,Cash,2,OnePlus 8T
2384,8/17/2023,Thursday,OnePlus,9,13158.53,Devendra Menon,25,Delhi,Cash,2,OnePlus Nord
2389,8/18/2023,Friday,Apple,4,56207.88,Namita Siddiqui,55,Delhi,Debit Card,2,iPhone 11
2393,8/19/2023,Saturday,Xiaomi,5,22783.44,Namita Goyal,41,Delhi,Cash,2,Redmi 9
2397,8/20/2023,Sunday,Vivo,1,11820.35,Neeta Deshmukh,30,Delhi,Debit Card,2,Vivo S1
2402,8/22/2023,Tuesday,Vivo,3,26399.73,Shruti Shah,34,Delhi,Debit Card,2,Vivo Y51
2439,9/1/2023,Friday,Xiaomi,3,53294.59,Meena Srivastava,36,Delhi,Debit Card,2,Redmi Note 10
2457,9/6/2023,Wednesday,OnePlus,9,16382.09,Lalita Thakur,18,Delhi,Debit Card,2,OnePlus 9
2475,9/11/2023,Monday,OnePlus,6,68824.86,Lata Kaur,25,Delhi,Credit Card,2,OnePlus Nord
2501,9/18/2023,Monday,Vivo,5,31448.99,Anjali Thakur,41,Delhi,Cash,2,Vivo V20
2520,9/23/2023,Saturday,OnePlus,7,37054.44,Deepika Reddy,47,Delhi,Debit Card,2,OnePlus Nord
2540,9/28/2023,Thursday,Xiaomi,1,60595.72,Yogesh Dutta,25,Delhi,UPI,2,Redmi 9
2546,9/30/2023,Saturday,Apple,7,51242.34,Isha Reddy,34,Delhi,Debit Card,2,iPhone SE
2548,10/1/2023,Sunday,Xiaomi,1,52781.01,Arun Shah,32,Delhi,Credit Card,2,Redmi 9
2591,10/14/2023,Saturday,Xiaomi,7,65286.02,Yogesh Malhotra,39,Delhi,Cash,2,Redmi Note 10
2612,10/20/2023,Friday,Xiaomi,4,57501.71,Bhavana Reddy,35,Delhi,UPI,2,Redmi 9
2618,10/21/2023,Saturday,Vivo,3,34980.97,Tapan Kumar,54,Delhi,Cash,2,Vivo Y51
2621,10/22/2023,Sunday,Xiaomi,7,29077.59,Reena Menon,33,Delhi,UPI,2,Mi 11
2634,10/26/2023,Thursday,Samsung,6,62223.75,Pooja Ahuja,45,Delhi,Credit Card,2,Galaxy Note 20
2657,11/2/2023,Thursday,OnePlus,1,67741.01,Sneha Malhotra,20,Delhi,Credit Card,2,OnePlus 8T
2668,11/4/2023,Saturday,Samsung,9,64014.09,Shruti Ahuja,20,Delhi,UPI,2,Galaxy A51
2672,11/6/2023,Monday,Apple,5,22405.63,Vijay Rawat,39,Delhi,Credit Card,2,iPhone SE
2701,11/14/2023,Tuesday,OnePlus,9,17852.58,Bhavana Mathur,57,Delhi,Cash,2,OnePlus 8T
2713,11/18/2023,Saturday,Xiaomi,2,35511.36,Ayesha Arora,26,Delhi,UPI,2,Mi 11
2742,11/26/2023,Sunday,Vivo,5,38610.27,Rohan Nambiar,39,Delhi,Credit Card,2,Vivo V20
2758,12/1/2023,Friday,OnePlus,1,49532,Neeta Prasad,40,Delhi,Credit Card,2,OnePlus 8T
2770,12/4/2023,Monday,Samsung,5,29646.43,Rajesh Singh,40,Delhi,UPI,2,Galaxy A51
2776,12/6/2023,Wednesday,Xiaomi,5,28321.19,Rajesh Desai,47,Delhi,Credit Card,2,Redmi 9
2780,12/7/2023,Thursday,Apple,8,45625.05,Ayesha Patel,39,Delhi,Debit Card,2,iPhone 12
2808,12/15/2023,Friday,Apple,7,19316.6,Sunita Iyer,21,Delhi,Cash,2,iPhone 11
2815,12/18/2023,Monday,Vivo,9,59400.85,Krishna Sharma,36,Delhi,Debit Card,2,Vivo S1
2818,12/19/2023,Tuesday,Apple,2,58912.38,Rajesh Mathur,31,Delhi,Cash,2,iPhone SE
2835,12/23/2023,Saturday,Samsung,5,49930.56,Priya Varma,56,Delhi,Debit Card,2,Galaxy S21
2852,12/28/2023,Thursday,Vivo,2,44474.47,Namita Desai,28,Delhi,Cash,2,Vivo V20
2866,1/1/2024,Monday,Apple,5,54896.61,Ramesh Mishra,20,Delhi,Credit Card,2,iPhone 11
2894,1/10/2024,Wednesday,Xiaomi,7,11228.63,Lata Rawat,22,Delhi,Cash,2,Redmi Note 10
2904,1/12/2024,Friday,Vivo,8,68894.74,Krishna Alva,28,Delhi,Credit Card,2,Vivo Y51
2906,1/13/2024,Saturday,Samsung,2,67159.93,Sanjay Sheth,50,Delhi,Debit Card,2,Galaxy A51
2907,1/13/2024,Saturday,Vivo,8,33168.18,Ramesh Srivastava,58,Delhi,Credit Card,2,Vivo Y51
2919,1/17/2024,Wednesday,Samsung,6,18087.87,Monika Mathur,21,Delhi,Cash,2,Galaxy A51
2922,1/18/2024,Thursday,Xiaomi,2,44149.06,Mala Srivastava,22,Delhi,Credit Card,2,Redmi 9
2925,1/19/2024,Friday,OnePlus,8,31215.47,Pooja Deshmukh,28,Delhi,UPI,2,OnePlus Nord
2932,1/21/2024,Sunday,Apple,1,68660.46,Vijay Rao,55,Delhi,Cash,2,iPhone 11
2946,1/25/2024,Thursday,OnePlus,6,55005.54,Anand Bhattacharya,52,Delhi,Cash,2,OnePlus 9
2949,1/26/2024,Friday,Vivo,9,33386.52,Priya Kaur,56,Delhi,Debit Card,2,Vivo S1
2953,1/27/2024,Saturday,Apple,3,44769.65,Neeta Arora,37,Delhi,Debit Card,2,iPhone SE
2956,1/28/2024,Sunday,Xiaomi,8,67190.03,Sachin Joshi,38,Delhi,UPI,2,Mi 11
2963,1/30/2024,Tuesday,Vivo,3,45006.14,Shruti Ahuja,24,Delhi,UPI,2,Vivo S1
2990,2/7/2024,Wednesday,Samsung,2,35759.28,Navin Verma,53,Delhi,Credit Card,2,Galaxy Note 20
3008,2/13/2024,Tuesday,Apple,1,22486.6,Meena Dutta,20,Delhi,UPI,2,iPhone 12
3009,2/13/2024,Tuesday,Apple,8,28671.62,Vinod Kumar,35,Delhi,UPI,2,iPhone 12
3038,2/21/2024,Wednesday,Apple,1,24596.39,Navin Malhotra,53,Delhi,Credit Card,2,iPhone SE
3068,3/1/2024,Friday,Samsung,7,34975.66,Sumit Dutta,50,Delhi,UPI,2,Galaxy S21
3089,3/7/2024,Thursday,Samsung,7,54820.51,Prashant Gupta,22,Delhi,UPI,2,Galaxy A51
3095,3/8/2024,Friday,Apple,7,48611.45,Anjali Jain,54,Delhi,Cash,2,iPhone 11
3107,3/12/2024,Tuesday,Vivo,7,39186.8,Vivek Deshmukh,46,Delhi,Debit Card,2,Vivo S1
3140,3/22/2024,Friday,Samsung,8,36728.66,Priyanka Pillai,33,Delhi,Cash,2,Galaxy Note 20
3178,4/1/2024,Monday,Xiaomi,8,53374.06,Tanuja Dutta,48,Delhi,Debit Card,2,Redmi Note 10
3185,4/3/2024,Wednesday,OnePlus,6,63834.6,Nikhil Menon,26,Delhi,UPI,2,OnePlus 9
3187,4/4/2024,Thursday,Vivo,1,68589.4,Aditya Alva,43,Delhi,Cash,2,Vivo Y51
3202,4/9/2024,Tuesday,OnePlus,2,32777.85,Pankaj Jain,25,Delhi,Credit Card,2,OnePlus 9
3203,4/9/2024,Tuesday,Xiaomi,1,32967.66,Manoj Mehta,52,Delhi,Credit Card,2,Mi 11
3267,4/27/2024,Saturday,Apple,7,59254.58,Nikhil Ahuja,48,Delhi,Cash,2,iPhone SE
3283,5/2/2024,Thursday,Apple,9,27852.81,Vijay Siddiqui,46,Delhi,Credit Card,2,iPhone 11
3301,5/7/2024,Tuesday,Xiaomi,9,43044.6,Pankaj Patel,35,Delhi,Cash,2,Redmi Note 10
3344,5/19/2024,Sunday,Vivo,5,43295.9,Navin Pathak,42,Delhi,Credit Card,2,Vivo V20
3378,5/30/2024,Thursday,Samsung,8,59067.74,Deepika Gupta,25,Delhi,Credit Card,2,Galaxy S21
3393,6/3/2024,Monday,Xiaomi,8,26484.18,Sanjay Jain,32,Delhi,UPI,2,Mi 11
3456,6/20/2024,Thursday,OnePlus,4,14940.53,Vivek Mehta,32,Delhi,UPI,2,OnePlus 8T
3460,6/21/2024,Friday,Samsung,8,58873.23,Tanuja Teja,35,Delhi,UPI,2,Galaxy S21
3517,7/6/2024,Saturday,Apple,2,29241.96,Jyoti Jain,40,Delhi,UPI,2,iPhone SE
3551,7/17/2024,Wednesday,Apple,6,27227.91,Anjali Desai,48,Delhi,Debit Card,2,iPhone SE
3553,7/17/2024,Wednesday,Vivo,2,32730.85,Vivek Ghosh,36,Delhi,Cash,2,Vivo V20
3572,7/23/2024,Tuesday,Vivo,6,43828.2,Deepika Kulkarni,25,Delhi,Cash,2,Vivo Y51
3592,7/28/2024,Sunday,OnePlus,1,39854.51,Prashant Arora,54,Delhi,Debit Card,2,OnePlus 8T
3618,8/5/2024,Monday,Vivo,9,51250.13,Anand Siddiqui,36,Delhi,UPI,2,Vivo S1
3621,8/6/2024,Tuesday,Vivo,2,69018.55,Kunal Malhotra,27,Delhi,Cash,2,Vivo S1
3631,8/9/2024,Friday,Vivo,5,53838.22,Anita Bhattacharya,23,Delhi,Cash,2,Vivo V20
3649,8/14/2024,Wednesday,Apple,6,52317.02,Vinod Pathak,30,Delhi,Debit Card,2,iPhone 11
3737,9/10/2024,Tuesday,Samsung,5,25631.05,Lata Shah,45,Delhi,Cash,2,Galaxy A51
3740,9/11/2024,Wednesday,OnePlus,9,66898.56,Ramesh Nambiar,35,Delhi,UPI,2,OnePlus Nord
3764,9/18/2024,Wednesday,Samsung,8,32611.36,Sachin Shah,25,Delhi,Debit Card,2,Galaxy S21
3780,9/23/2024,Monday,Xiaomi,2,28057.14,Sachin Desai,54,Delhi,Debit Card,2,Mi 11
3808,10/1/2024,Tuesday,Vivo,8,12625.95,Anand Rao,59,Delhi,Credit Card,2,Vivo Y51
3813,10/2/2024,Wednesday,OnePlus,5,34101.43,Arun Kumar,44,Delhi,UPI,2,OnePlus 8T
3815,10/3/2024,Thursday,Vivo,9,41361.84,Sumit Sheth,38,Delhi,Cash,2,Vivo Y51
1108,8/21/2022,Sunday,Vivo,3,28634.62,Sanjay Das,37,Delhi,Credit Card,1,Vivo V20
1112,8/22/2022,Monday,Xiaomi,3,62522.28,Krishna Menon,46,Delhi,Credit Card,1,Redmi Note 10
1132,8/28/2022,Sunday,Vivo,5,44323.28,Tapan Ahuja,41,Delhi,UPI,1,Vivo V20
1162,9/5/2022,Monday,Vivo,9,11183.54,Nikhil Chaudhary,26,Delhi,UPI,1,Vivo Y51
1179,9/10/2022,Saturday,OnePlus,2,66810.55,Lata Verma,18,Delhi,Cash,1,OnePlus 9
1180,9/10/2022,Saturday,Xiaomi,4,38055.34,Meena Patel,45,Delhi,Debit Card,1,Mi 11
1189,9/13/2022,Tuesday,Vivo,1,51318.7,Pooja Goyal,32,Delhi,UPI,1,Vivo S1
1261,10/4/2022,Tuesday,Apple,7,63851.72,Sanjay Ghosh,50,Delhi,Cash,1,iPhone SE
1301,10/15/2022,Saturday,Vivo,8,64217.07,Sumit Siddiqui,54,Delhi,Debit Card,1,Vivo V20
1315,10/19/2022,Wednesday,Xiaomi,3,11600.61,Manoj Kulkarni,51,Delhi,Credit Card,1,Redmi 9
1322,10/21/2022,Friday,OnePlus,6,36178.09,Anita Kumar,48,Delhi,Cash,1,OnePlus Nord
1339,10/25/2022,Tuesday,Xiaomi,5,68071.74,Ravi Varma,35,Delhi,UPI,1,Redmi Note 10
1341,10/26/2022,Wednesday,Apple,3,36929.9,Namita Das,47,Delhi,UPI,1,iPhone 11
1388,11/9/2022,Wednesday,Apple,7,63263.46,Rajesh Siddiqui,57,Delhi,Debit Card,1,iPhone SE
